001959,07/05/2019,80.00,1
001959,07/05/2019,39.90,2
001959,07/19/2019,88.00,1
001959,07/19/2019,27.47,2
001959,08/02/2019,80.00,1
001959,08/02/2019,28.98,2
001959,08/16/2019,80.00,1
001959,08/16/2019,25.47,2
001959,08/30/2019,80.00,1
001959,08/30/2019,8.63,2
001959,09/13/2019,88.00,1
001959,09/13/2019,25.20,2
001959,09/27/2019,80.00,1
001959,09/27/2019,26.22,2
001959,10/11/2019,80.00,1
001959,10/11/2019,34.32,2
002314,08/30/2019,69.50,1
002314,08/30/2019,1.12,2
002314,09/13/2019,82.48,1
002314,09/13/2019,.13,2
002314,09/27/2019,50.10,1
002314,09/27/2019,0.00,2
002314,10/11/2019,18.08,1
002314,10/11/2019,0.00,2
002117,01/04/2019,72.93,1
002117,01/04/2019,11.57,2
002117,01/18/2019,88.00,1
002117,01/18/2019,23.47,2
002117,02/01/2019,80.00,1
002117,02/01/2019,14.23,2
002117,02/15/2019,80.00,1
002117,02/15/2019,3.17,2
002117,03/01/2019,83.83,1
002117,03/01/2019,4.05,2
002117,03/15/2019,80.00,1
002117,03/15/2019,13.50,2
002117,03/29/2019,80.00,1
002117,03/29/2019,6.02,2
002117,04/12/2019,73.17,1
002117,04/12/2019,4.17,2
002117,04/26/2019,75.77,1
002117,04/26/2019,0.00,2
002117,05/10/2019,80.00,1
002117,05/10/2019,.25,2
002117,05/24/2019,74.92,1
002117,05/24/2019,9.32,2
002117,06/07/2019,82.08,1
002117,06/07/2019,4.03,2
002117,06/21/2019,80.00,1
002117,06/21/2019,6.32,2
002117,07/05/2019,80.00,1
002117,07/05/2019,4.62,2
002117,07/19/2019,71.93,1
002117,07/19/2019,0.00,2
002117,08/02/2019,76.48,1
002117,08/02/2019,0.00,2
002117,08/16/2019,80.00,1
002117,08/16/2019,8.30,2
002117,08/30/2019,80.00,1
002117,08/30/2019,24.22,2
002117,09/13/2019,82.42,1
002117,09/13/2019,14.03,2
001941,01/04/2019,70.52,1
001941,01/04/2019,1.60,2
001941,01/18/2019,80.00,1
001941,01/18/2019,.22,2
001941,02/01/2019,91.89,1
001941,02/01/2019,.82,2
001941,02/15/2019,80.00,1
001941,02/15/2019,2.07,2
001941,03/01/2019,88.00,1
001941,03/01/2019,1.27,2
001941,03/15/2019,80.00,1
001941,03/15/2019,4.27,2
001941,03/29/2019,80.00,1
001941,03/29/2019,5.50,2
001941,04/12/2019,80.00,1
001941,04/12/2019,1.30,2
001941,04/26/2019,79.50,1
001941,04/26/2019,3.92,2
001941,05/10/2019,80.00,1
001941,05/10/2019,3.52,2
001941,05/24/2019,80.00,1
001941,05/24/2019,11.73,2
001941,06/07/2019,83.00,1
001941,06/07/2019,3.75,2
001941,06/21/2019,80.00,1
001941,06/21/2019,7.17,2
001941,07/05/2019,80.00,1
001941,07/05/2019,7.05,2
001941,07/19/2019,82.73,1
001941,07/19/2019,0.00,2
001941,08/02/2019,80.00,1
001941,08/02/2019,3.92,2
001941,08/16/2019,80.00,1
001941,08/16/2019,7.13,2
001941,08/30/2019,80.00,1
001941,08/30/2019,6.15,2
001941,09/13/2019,82.92,1
001941,09/13/2019,3.17,2
001941,09/27/2019,80.00,1
001941,09/27/2019,6.02,2
001941,10/11/2019,80.00,1
001941,10/11/2019,3.12,2
